Pressure,Temperature,x_He
569.0380761523046,2139.998515549618,0.05
569.0380761523046,2139.998515549618,0.05
570.374081496326,2139.998515549618,0.05
570.7414829659318,2139.998515549618,0.05
570.7414829659318,2146.559786239145,0.05
572.4448897795592,2146.559786239145,0.05
572.4448897795593,2153.1210569286727,0.05
572.7531987051024,2154.308617234469,0.05
574.1482965931864,2159.6823276181995,0.05
574.1482965931864,2159.6823276181995,0.05
575.8517034068136,2159.6823276181995,0.05
575.8517034068136,2166.2435983077266,0.05
576.9153691999383,2170.3406813627253,0.05
577.5551102204408,2170.3406813627253,0.05
577.5551102204408,2172.804868997254,0.05
578.4435537742153,2172.804868997254,0.05
579.2585170340681,2179.366139686781,0.05
580.9619238476953,2185.9274103763078,0.05
581.077539694774,2186.3727454909817,0.05
582.6653306613226,2192.4886810658354,0.05
584.3687374749499,2199.049951755362,0.05
585.2397101896099,2202.404809619238,0.05
586.0721442885772,2205.6112224448902,0.05
587.7755511022044,2212.172493134417,0.05
589.4018806844458,2218.436873747495,0.05
589.4789579158316,2218.733763823944,0.05
591.1823647294589,2225.2950345134714,0.05
592.8857715430861,2231.8563052029986,0.05
593.5640511792815,2234.468937875751,0.05
594.5891783567134,2238.417575892526,0.05
596.2925851703407,2244.9788465820534,0.05
597.7262216741175,2250.501002004008,0.05
597.995991983968,2251.5401172715806,0.05
599.6993987975952,2258.101387961108,0.05
601.4028056112224,2259.2592592592596,0.05
603.1062124248496,2259.2592592592596,0.05
604.8096192384769,2259.2592592592596,0.05
606.5130260521041,2259.2592592592596,0.05
608.2164328657315,2259.2592592592596,0.05
609.9198396793587,2259.2592592592596,0.05
611.6232464929859,2259.2592592592596,0.05
613.3266533066133,2259.2592592592596,0.05
615.0300601202405,2259.2592592592596,0.05
616.7334669338677,2259.2592592592596,0.05
618.4368737474949,2259.2592592592596,0.05
620.1402805611222,2259.2592592592596,0.05
621.8436873747495,2259.2592592592596,0.05
623.5470941883767,2259.2592592592596,0.05
625.2505010020041,2259.2592592592596,0.05
626.9539078156313,2259.2592592592596,0.05
628.6573146292585,2259.2592592592596,0.05
630.3607214428857,2259.2592592592596,0.05
632.064128256513,2259.2592592592596,0.05
633.7675350701402,2259.2592592592596,0.05
635.4709418837675,2259.2592592592596,0.05
637.1743486973947,2259.2592592592596,0.05
638.8777555110221,2259.2592592592596,0.05
640.5811623246493,2259.2592592592596,0.05
642.2845691382765,2259.2592592592596,0.05
643.9879759519038,2259.2592592592596,0.05
